Season,DayNum,WTeamID,WTeamName,WScore,LTeamID,LTeamName,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Tournament_Type,WTeamSeed,WTeamSeedRegion,LTeamSeed,LTeamSeedRegion,WTeamSeed,WTeamSeedRegion,LTeamSeed,LTeamSeedRegion
2025,1,1349,rice,77,1198,fiu,70,H,0,24,52,6,24,23,38,8,26,16,3,5,15,18,23,63,6,18,18,24,9,29,12,11,4,11,31,Regular,,,,,,,,
2025,1,1362,san francisco,86,1142,cal poly,78,H,0,28,62,7,28,23,28,8,25,15,12,8,15,18,26,64,12,34,14,15,5,23,17,12,2,16,21,Regular,,,,,,,,
2025,1,1403,texas tech,94,1126,bethune-cookman,61,H,0,36,63,16,30,6,10,10,27,17,7,6,11,12,25,60,6,16,5,10,3,14,13,7,3,9,10,Regular,,,,,,,,
2025,1,1449,washington,79,1413,california-davis,73,H,0,28,62,2,14,21,38,11,31,13,11,6,14,20,23,66,6,27,21,26,13,28,6,5,6,17,25,Regular,,,,,,,,
2025,2,1116,arkansas,76,1252,lipscomb,60,H,0,34,63,4,19,4,7,6,27,10,11,5,12,11,22,58,9,27,7,9,4,22,8,8,1,18,12,Regular,,,,,,,,
2025,2,1120,auburn,94,1436,vermont,43,H,0,36,64,16,35,6,11,7,35,15,10,7,9,15,15,58,5,23,8,11,9,16,6,6,3,15,10,Regular,,,,,,,,
2025,2,1129,boise st,87,1324,oakland,43,H,0,33,62,9,20,12,14,11,33,23,4,5,7,9,18,66,3,26,4,9,9,17,2,4,5,9,13,Regular,,,,,,,,
2025,2,1162,columbia,90,1437,villanova,80,A,0,29,54,8,24,24,26,6,15,14,10,0,8,19,27,60,11,32,15,17,12,16,16,6,2,12,23,Regular,,,,,,,,
2025,2,1163,connecticut,92,1357,sacred heart,56,H,0,32,62,13,31,15,23,12,30,25,10,13,12,13,19,56,6,15,12,18,3,16,8,6,2,14,20,Regular,,,,,,,,
2025,2,1166,creighton,99,1410,tex.-pan american,86,H,0,33,55,7,23,26,29,7,31,20,2,3,15,11,33,77,14,35,6,10,15,17,13,12,1,10,20,Regular,,,,,,,,
2025,2,1169,cal st. northridge,97,1478,le moyne,75,A,0,33,60,8,18,23,33,12,31,23,7,4,13,24,17,53,11,36,30,40,6,19,14,9,0,14,26,Regular,,,,,,,,
2025,2,1186,e washington,93,1370,seattle,86,H,0,34,59,9,22,16,20,3,24,23,8,1,6,20,28,59,12,22,18,26,6,17,18,3,0,10,19,Regular,,,,,,,,
2025,2,1207,georgetown,85,1250,lehigh,77,H,0,31,64,5,22,18,23,16,24,12,7,8,13,17,28,59,10,23,11,17,6,18,16,7,1,13,18,Regular,,,,,,,,
2025,2,1210,georgia tech,85,1480,West Georgia,62,H,0,33,68,7,27,12,17,10,32,20,5,6,10,16,23,64,6,15,10,18,6,17,10,6,6,7,15,Regular,,,,,,,,
2025,2,1219,high point,93,1164,coppin st,51,H,0,31,55,14,28,17,25,8,32,21,4,4,12,15,20,64,5,22,6,13,6,16,7,6,4,12,19,Regular,,,,,,,,
2025,2,1231,indiana,80,1188,edwardsville,61,H,0,30,57,6,16,14,17,8,33,18,7,5,16,15,25,71,5,26,6,13,14,17,11,9,3,12,17,Regular,,,,,,,,
2025,2,1261,louisiana state,95,1419,la-monroe,60,H,0,34,67,10,34,17,19,13,31,13,7,7,12,13,24,62,3,14,9,13,6,19,6,6,2,14,18,Regular,,,,,,,,
2025,2,1278,minnesota,80,1331,oral roberts,57,H,0,30,52,11,18,9,17,5,25,25,8,5,8,13,20,58,7,23,10,11,9,21,9,7,4,13,14,Regular,,,,,,,,
2025,2,1323,notre dame,89,1476,stonehill,60,H,0,31,61,11,23,16,22,14,31,14,5,1,12,16,17,56,11,31,15,18,5,16,12,9,6,9,20,Regular,,,,,,,,
2025,2,1337,pepperdine,77,1442,w illinois,64,H,0,28,52,7,15,14,19,5,28,15,3,3,13,12,25,61,5,23,9,11,6,18,6,6,4,9,11,Regular,,,,,,,,
2025,2,1351,rider,68,1360,san diego,67,A,0,22,56,9,25,15,22,7,23,12,4,3,12,18,25,63,6,18,11,17,10,21,12,9,4,11,20,Regular,,,,,,,,
2025,2,1353,rutgers,75,1447,wagner,52,H,0,28,55,7,23,12,21,2,33,17,7,4,9,14,22,63,5,16,3,11,10,28,11,2,2,11,21,Regular,,,,,,,,
2025,2,1361,san diego st,63,1471,uc san diego,58,H,0,22,50,8,22,11,15,5,31,13,6,8,14,13,20,61,10,26,8,13,8,23,10,6,1,8,16,Regular,,,,,,,,
2025,2,1377,south dakota,91,1477,East Texas A&M,83,H,0,30,66,6,23,25,36,12,28,14,7,3,13,22,30,66,9,29,14,25,6,27,10,11,4,15,28,Regular,,,,,,,,
2025,2,1429,utah st,101,1108,alcorn,46,H,0,37,72,12,31,15,18,15,30,28,11,5,9,14,16,55,7,21,7,11,9,15,7,8,4,17,15,Regular,,,,,,,,
2025,2,1438,virginia,65,1144,campbell,56,H,0,24,42,6,13,11,18,4,28,17,3,6,10,14,21,56,11,29,3,4,7,18,14,7,1,7,17,Regular,,,,,,,,
2025,2,1479,Mercyhurst,78,1288,morgan st,73,A,0,26,59,5,17,21,25,14,15,13,10,2,14,17,26,53,3,8,18,24,11,18,9,6,3,18,26,Regular,,,,,,,,
2025,3,1102,air force,73,1240,jacksonville st,67,H,0,26,54,12,31,9,16,8,19,19,5,6,8,19,23,54,6,20,15,19,9,23,9,3,2,14,21,Regular,,,,,,,,
2025,3,1137,bucknell,75,1475,southern indiana,69,A,1,23,57,4,17,25,34,12,26,7,6,3,16,18,25,60,8,23,11,18,4,21,9,12,3,10,23,Regular,,,,,,,,
2025,3,1143,california,91,1142,cal poly,73,H,0,30,65,11,26,20,28,14,24,12,9,5,10,18,22,58,10,26,19,23,8,21,11,4,2,18,22,Regular,,,,,,,,
2025,3,1174,delaware,81,1352,robert morris,77,H,0,25,53,5,15,26,32,4,29,8,5,4,14,17,27,69,9,23,14,22,14,21,12,5,3,11,24,Regular,,,,,,,,
2025,3,1177,depaul,92,1341,prairie view,59,H,0,29,61,11,33,23,27,14,35,24,5,4,18,23,22,69,2,16,13,20,12,14,11,7,3,12,22,Regular,,,,,,,,
2025,3,1196,florida,81,1239,jacksonville,60,H,0,30,57,7,24,14,25,12,21,19,10,10,10,7,25,66,7,24,3,3,15,20,11,7,2,17,19,Regular,,,,,,,,
2025,3,1229,illinois st,77,1295,n dakota st,68,A,0,28,59,8,20,13,14,8,30,11,2,1,5,10,27,66,11,39,3,6,5,21,12,1,3,6,14,Regular,,,,,,,,
2025,3,1234,iowa,89,1380,southern,74,H,0,32,60,18,40,7,12,5,27,26,5,4,12,14,31,65,6,19,6,15,9,25,16,10,1,11,15,Regular,,,,,,,,
2025,3,1260,loyola (il),87,1178,detroit,65,H,0,29,59,8,30,21,27,10,20,21,11,8,14,22,20,59,6,24,19,29,12,18,10,7,2,16,22,Regular,,,,,,,,
2025,3,1277,michigan st,96,1310,niagara,60,H,0,35,67,6,18,20,25,15,28,20,6,1,9,15,20,53,9,26,11,18,5,18,11,5,1,15,22,Regular,,,,,,,,
2025,3,1303,ne omaha,79,1391,stetson,76,A,0,29,71,10,26,11,13,9,25,14,3,2,5,17,29,61,9,27,9,18,6,28,19,3,3,7,12,Regular,,,,,,,,
2025,3,1316,north florida,90,1149,charleston so,66,H,0,32,63,15,29,11,18,9,27,12,10,4,13,20,28,61,2,19,8,20,9,25,14,8,1,15,15,Regular,,,,,,,,
2025,3,1320,northern iowa,87,1454,milwaukee,68,H,0,32,53,12,24,11,16,5,26,21,13,3,7,18,23,62,6,17,16,22,14,20,5,9,8,2,18,Regular,,,,,,,,
2025,3,1335,penn,85,1271,maryland - e. shore,84,H,0,25,58,12,34,23,31,11,22,18,6,1,6,18,30,64,7,19,17,26,15,24,14,0,2,11,20,Regular,,,,,,,,
2025,3,1374,smu,102,1197,florida a&m,73,H,0,35,66,10,24,22,27,10,30,23,10,7,11,21,22,61,9,28,20,26,7,21,16,6,4,15,20,Regular,,,,,,,,
2025,3,1388,saint mary's,86,1151,chattanooga,74,H,0,27,52,8,22,24,32,8,21,17,5,4,9,18,27,53,8,20,12,17,2,18,19,4,0,9,22,Regular,,,,,,,,
2025,3,1392,stony brook,73,1141,c michigan,72,A,0,26,58,7,18,14,25,11,21,9,8,0,9,16,28,58,7,24,9,18,13,24,14,8,7,14,20,Regular,,,,,,,,
2025,3,1412,alabama-birmingham,98,1379,southern miss,84,H,0,39,76,7,25,13,18,13,20,23,12,2,10,15,29,57,10,22,16,21,6,24,15,4,6,21,17,Regular,,,,,,,,
2025,3,1413,california-davis,79,1225,idaho,75,A,0,26,61,7,27,20,26,12,23,8,8,1,12,20,24,53,12,28,15,25,8,25,15,6,0,17,23,Regular,,,,,,,,
2025,3,1425,southern california,75,1226,idaho st,69,H,0,24,56,5,20,22,34,9,14,20,6,3,6,23,21,45,4,12,23,30,9,25,12,0,5,17,26,Regular,,,,,,,,
2025,3,1428,utah,98,1146,cent arkansas,63,H,0,30,65,19,50,19,23,8,35,23,12,8,13,15,21,67,11,40,10,14,7,25,14,8,1,13,20,Regular,,,,,,,,
2025,3,1448,wake forest,80,1299,n. carolina a&t,64,H,0,27,62,6,25,20,22,10,34,15,7,4,17,15,22,67,11,35,9,12,4,21,11,10,0,13,22,Regular,,,,,,,,
2025,3,1458,wisconsin,79,1286,montana st,67,H,0,24,53,11,22,20,21,6,21,15,6,2,11,14,24,54,12,26,7,10,4,18,12,6,6,13,18,Regular,,,,,,,,
2025,4,1104,alabama,88,1117,arkansas st,79,H,0,27,66,6,31,28,44,12,36,13,5,4,10,24,25,62,6,28,23,36,6,28,11,7,5,10,28,Regular,,,,,,,,
2025,4,1113,arizona st,81,1365,santa clara,74,N,0,24,53,15,36,18,27,9,27,18,2,5,15,20,27,66,10,33,10,16,10,22,15,11,0,7,20,Regular,,,,,,,,
2025,4,1122,austin peay,68,1139,butler,66,A,0,28,62,4,17,8,14,10,18,8,9,3,7,18,21,49,7,25,17,19,7,25,12,5,4,14,14,Regular,,,,,,,,
2025,4,1140,brigham young,86,1415,cal riverside,80,H,0,33,62,6,22,14,26,10,26,15,7,7,10,20,25,58,11,28,19,23,3,23,13,8,1,12,22,Regular,,,,,,,,
2025,4,1148,central conn,73,1386,saint joseph's,67,A,0,28,57,8,24,9,14,4,27,16,8,3,11,15,25,58,7,30,10,17,8,24,17,9,0,13,11,Regular,,,,,,,,
2025,4,1153,cincinnati,83,1287,morehead st,56,H,0,33,55,6,16,11,15,5,24,18,3,5,4,14,20,56,4,14,12,18,6,19,11,1,2,8,12,Regular,,,,,,,,
2025,4,1155,clemson,88,1384,saint francis (pa),62,H,0,33,56,12,27,10,17,7,26,19,12,4,16,16,22,56,8,20,10,14,6,17,9,10,0,16,14,Regular,,,,,,,,
2025,4,1158,charleston,86,1378,south fla.,71,H,0,27,60,6,21,26,31,6,30,17,6,2,15,23,22,59,6,26,21,28,9,28,12,6,4,16,23,Regular,,,,,,,,
2025,4,1160,colorado,90,1294,n colorado,88,H,2,27,58,5,18,31,41,10,33,9,12,5,21,19,32,74,13,36,11,17,12,21,18,12,0,17,28,Regular,,,,,,,,
2025,4,1161,colorado st,87,1398,tennessee st,79,H,1,27,63,8,24,25,35,9,26,17,10,2,11,18,31,66,7,22,10,19,12,28,16,8,3,19,30,Regular,,,,,,,,
2025,4,1165,cornell,88,1359,samford,86,H,0,28,65,10,35,22,33,15,26,19,9,4,17,23,25,66,8,28,28,35,11,26,12,13,2,13,27,Regular,,,,,,,,
2025,4,1172,davidson,91,1132,bowling green,85,A,0,29,61,10,25,23,28,7,26,18,4,6,13,21,28,60,10,22,19,25,5,20,12,10,5,9,21,Regular,,,,,,,,
2025,4,1181,duke,100,1119,army,58,H,0,35,71,17,38,13,18,14,32,19,8,6,8,13,21,64,8,29,8,9,8,21,11,7,2,12,15,Regular,,,,,,,,
2025,4,1184,e kentucky,82,1190,east tenn. st.,78,A,0,30,61,12,25,10,15,13,18,17,8,7,11,23,26,61,6,24,20,29,18,18,7,6,3,12,17,Regular,,,,,,,,
2025,4,1201,fresno st,64,1170,cs sacramento,57,H,0,21,61,8,30,14,19,12,28,10,8,4,13,13,24,61,8,30,1,2,8,24,9,4,5,15,17,Regular,,,,,,,,
2025,4,1202,furman,76,1125,belmont,74,A,0,28,59,16,35,4,5,6,26,18,6,5,15,17,32,59,5,16,5,10,4,21,14,9,1,10,11,Regular,,,,,,,,
2025,4,1203,g washington,82,1214,hampton,54,H,0,31,66,7,27,13,17,10,30,13,10,4,12,12,19,66,4,19,12,16,13,23,4,7,2,15,16,Regular,,,,,,,,
2025,4,1205,gardner webb,88,1300,n.c. central,82,A,0,35,50,3,8,15,22,6,23,12,8,4,20,19,31,63,5,20,15,20,11,8,16,10,0,10,21,Regular,,,,,,,,
2025,4,1220,hofstra,90,1233,iona,76,H,0,32,59,10,21,16,24,10,23,22,7,8,13,23,23,59,8,24,22,30,10,18,10,10,2,15,22,Regular,,,,,,,,
2025,4,1227,il chicago,91,1463,yale,79,H,0,31,68,12,32,17,23,7,27,16,8,2,8,18,25,56,11,24,18,25,5,27,13,4,7,16,19,Regular,,,,,,,,
2025,4,1228,illinois,90,1188,edwardsville,58,H,0,28,63,15,38,19,28,13,30,21,2,6,5,13,22,73,6,24,8,17,14,19,11,3,3,7,23,Regular,,,,,,,,
2025,4,1242,kansas,92,1314,north carolina,89,H,0,37,76,6,21,12,17,9,25,18,3,4,4,21,27,63,7,23,28,31,9,30,13,2,5,9,21,Regular,,,,,,,,
2025,4,1262,ma lowell,81,1389,saint peter's,74,H,0,24,54,6,16,27,32,6,17,13,7,2,8,18,25,58,9,26,15,20,13,22,13,5,5,14,28,Regular,,,,,,,,
2025,4,1266,marquette,82,1206,george mason,63,H,0,26,67,11,35,19,26,11,24,16,13,7,9,15,22,58,8,24,11,15,9,26,13,4,2,18,18,Regular,,,,,,,,
2025,4,1268,maryland,86,1291,mount saint mary`s,52,H,0,28,65,9,23,21,30,12,22,13,16,1,6,16,17,42,6,13,12,20,5,24,11,4,1,25,23,Regular,,,,,,,,
2025,4,1279,mississippi,66,1212,grambling,64,H,0,23,65,6,26,14,18,9,20,13,14,5,6,20,21,45,9,19,13,20,4,27,10,5,7,21,18,Regular,,,,,,,,
2025,4,1280,mississippi st,101,1209,georgia st,66,H,0,42,72,10,28,7,10,11,25,26,15,8,10,22,22,64,5,18,17,25,17,18,9,5,0,16,14,Regular,,,,,,,,
2025,4,1281,missouri,77,1224,howard,62,H,0,24,51,3,22,26,31,7,23,9,11,4,12,14,22,55,10,19,8,10,6,17,14,5,0,16,19,Regular,,,,,,,,
2025,4,1298,navy,85,1217,harvard,80,H,0,28,66,7,24,22,26,12,21,18,11,2,6,12,30,60,12,32,8,15,8,25,19,2,5,17,22,Regular,,,,,,,,
2025,4,1301,n.c. state,81,1342,presbyterian,72,H,0,31,56,7,19,12,19,10,17,18,12,3,12,16,28,57,5,16,11,16,12,17,10,7,1,15,19,Regular,,,,,,,,
2025,4,1307,new mexico,72,1417,ucla,64,N,0,25,49,6,15,16,23,6,23,14,12,3,22,26,20,55,5,23,19,27,13,19,13,12,3,21,24,Regular,,,,,,,,
2025,4,1332,oregon,79,1285,montana,48,H,0,27,60,9,25,16,23,11,26,16,9,2,7,17,17,50,3,19,11,17,6,22,4,6,2,12,20,Regular,,,,,,,,
2025,4,1333,oregon st,76,1451,weber st,48,H,0,28,59,9,24,11,11,9,27,19,7,6,11,15,17,51,7,25,7,11,5,17,7,7,3,12,13,Regular,,,,,,,,
2025,4,1334,pacific,80,1363,san jose st,67,N,0,29,59,4,16,18,22,10,28,14,5,2,12,21,22,62,3,19,20,24,5,21,8,5,2,7,21,Regular,,,,,,,,
2025,4,1336,penn st,103,1420,maryland-baltimore county,54,H,0,37,67,10,23,19,29,10,37,21,12,8,11,13,19,65,8,24,8,14,7,24,13,10,1,17,25,Regular,,,,,,,,
2025,4,1338,pitt,83,1293,murray st,68,H,0,27,53,8,19,21,33,9,25,9,8,7,9,17,24,55,6,21,14,21,5,20,10,8,2,13,26,Regular,,,,,,,,
2025,4,1343,princeton,75,1182,duquesne,68,N,0,23,53,11,24,18,29,4,23,13,6,2,10,14,24,58,8,22,12,19,8,29,15,7,6,11,20,Regular,,,,,,,,
2025,4,1345,purdue,72,1297,n kentucky,50,H,0,27,51,9,22,9,14,8,22,19,8,2,13,15,17,57,5,23,11,14,14,18,11,8,1,12,14,Regular,,,,,,,,
2025,4,1347,radford,89,1456,william & mary,77,H,0,27,54,11,29,24,34,12,27,14,3,5,11,26,20,58,9,30,28,35,12,18,11,6,1,11,26,Regular,,,,,,,,
2025,4,1348,rhode island,91,1221,holy cross,77,H,0,31,57,6,21,23,29,4,25,19,8,3,7,16,25,61,12,34,15,18,10,22,13,5,2,13,21,Regular,,,,,,,,
2025,4,1355,s dakota st,80,1253,long beach st,79,H,0,29,56,5,13,17,24,7,26,9,5,2,12,20,22,55,11,26,24,27,7,22,11,4,0,10,22,Regular,,,,,,,,
2025,4,1360,san diego,74,1131,boston,60,H,0,28,59,10,28,8,12,12,25,15,5,6,9,17,21,61,9,33,9,15,11,20,9,5,0,8,14,Regular,,,,,,,,
2025,4,1373,siena,90,1136,bryant,88,A,1,28,70,11,28,23,27,14,19,7,8,2,18,29,26,58,9,22,27,37,14,26,16,9,9,23,24,Regular,,,,,,,,
2025,4,1375,south ala.,70,1311,nicholls,64,A,0,19,57,9,30,23,30,10,26,12,5,2,5,14,22,63,12,36,8,13,10,23,15,2,5,7,21,Regular,,,,,,,,
2025,4,1376,south carolina,86,1354,s carolina st,64,H,0,30,64,8,27,18,25,12,32,17,5,6,13,18,24,67,3,16,13,24,11,19,13,12,5,9,23,Regular,,,,,,,,
2025,4,1390,stanford,80,1168,cal st. fullerton,53,H,0,24,53,12,32,20,26,8,23,12,9,2,7,25,13,40,3,12,24,33,3,17,2,3,1,13,22,Regular,,,,,,,,
2025,4,1395,tcu,67,1195,fgcu,51,H,0,25,55,6,22,11,14,10,22,15,7,4,14,10,20,50,6,25,5,9,5,19,11,5,1,14,16,Regular,,,,,,,,
2025,4,1396,temple,103,1284,monmouth,74,N,0,34,65,10,27,25,32,10,30,17,7,4,6,19,22,67,8,27,22,24,15,21,18,2,1,11,23,Regular,,,,,,,,
2025,4,1400,texas,90,1223,houston bap,59,H,0,36,62,10,21,8,13,9,24,16,10,5,6,15,18,51,10,30,13,17,4,18,8,5,2,15,12,Regular,,,,,,,,
2025,4,1401,texas a&m,87,1477,East Texas A&M,55,H,0,34,61,5,15,14,24,14,25,16,11,6,10,15,20,52,7,24,8,11,5,14,12,6,3,18,14,Regular,,,,,,,,
2025,4,1403,texas tech,86,1322,northwestern la,65,H,0,29,57,6,19,22,29,10,26,15,7,3,9,18,22,59,8,18,13,22,14,21,10,5,3,12,20,Regular,,,,,,,,
2025,4,1408,tulane,80,1419,la-monroe,64,H,0,28,60,10,25,14,26,8,26,13,13,3,11,16,20,66,11,36,13,16,15,30,16,7,2,17,21,Regular,,,,,,,,
2025,4,1414,california-irvine,66,1258,loy marymount,51,A,0,22,50,8,19,14,17,3,36,16,4,3,13,12,20,60,7,26,4,6,5,21,10,4,2,10,17,Regular,,,,,,,,
2025,4,1416,central florida,75,1236,fort wayne,68,H,0,25,59,2,20,23,30,14,26,13,8,3,13,11,28,65,8,29,4,7,8,19,8,4,3,11,20,Regular,,,,,,,,
2025,4,1423,nc wilmington,92,1204,ga southern,84,H,0,21,50,5,25,45,59,12,31,12,6,6,12,23,29,59,8,22,18,28,7,18,9,7,1,14,38,Regular,,,,,,,,
2025,4,1433,va commonwealth,80,1130,boston college,55,N,0,26,60,8,27,20,29,10,29,14,7,5,12,21,17,58,2,11,19,29,13,21,4,6,6,17,22,Regular,,,,,,,,
2025,4,1437,villanova,91,1312,n.j.i.t.,54,H,0,32,56,11,23,16,22,10,25,16,3,5,5,14,21,50,10,25,2,5,3,12,13,1,3,11,19,Regular,,,,,,,,
2025,4,1439,virginia tech,93,1367,sc upstate,74,H,0,31,62,8,21,23,30,11,19,14,3,3,7,16,28,55,9,21,9,13,5,18,15,3,3,17,22,Regular,,,,,,,,
2025,4,1450,washington st,91,1133,bradley,74,H,0,27,61,10,31,27,33,14,24,16,10,3,9,22,24,54,11,26,15,21,7,21,15,4,2,13,24,Regular,,,,,,,,
2025,4,1452,west virginia,75,1269,massachusetts,69,H,0,21,57,8,23,25,29,12,24,12,12,4,14,19,25,60,6,21,13,20,12,22,11,8,5,15,18,Regular,,,,,,,,
2025,4,1462,xavier,94,1237,indiana - purdue,80,H,0,33,59,10,18,18,22,8,24,23,6,6,8,11,28,60,14,28,10,12,5,18,15,7,2,9,17,Regular,,,,,,,,
2025,4,1472,saint thomas (minn.),90,1453,green bay,76,A,0,32,53,8,18,18,24,5,27,16,4,6,13,15,26,63,10,35,14,15,5,17,17,6,1,10,19,Regular,,,,,,,,
2025,4,1474,Queens (NC),67,1441,estern carolina,54,H,0,22,70,8,31,15,23,14,33,15,8,6,14,15,21,67,3,21,9,16,11,30,7,8,8,15,22,Regular,,,,,,,,
2025,5,1112,arizona,102,1330,old dominion,44,H,0,38,75,8,22,18,29,23,30,21,12,6,8,17,18,57,2,16,6,17,6,18,2,6,3,18,23,Regular,,,,,,,,
2025,5,1120,auburn,74,1222,houston,69,N,0,27,51,7,23,13,19,9,19,14,6,7,11,21,24,58,5,13,16,22,10,14,7,5,3,10,20,Regular,,,,,,,,
2025,5,1124,baylor,72,1116,arkansas,67,N,0,27,58,7,24,11,17,9,23,12,6,1,8,16,24,58,5,20,14,17,10,23,13,5,6,11,19,Regular,,,,,,,,
2025,5,1162,columbia,83,1175,delaware st,62,H,0,28,65,12,32,15,22,14,25,18,8,5,16,14,26,68,1,8,9,14,12,23,19,7,7,15,20,Regular,,,,,,,,
2025,5,1163,connecticut,92,1306,new hampshire,53,H,0,32,63,9,28,19,25,14,26,20,5,10,10,19,17,48,3,13,16,20,3,21,8,5,2,16,20,Regular,,,,,,,,
2025,5,1171,dartmouth,81,1357,sacred heart,76,H,0,23,58,8,29,27,39,12,31,18,5,2,13,19,27,63,12,26,10,12,4,25,15,7,2,12,28,Regular,,,,,,,,
2025,5,1173,dayton,71,1321,northwestern,66,H,0,24,46,8,21,15,25,3,22,16,10,4,14,15,25,56,5,20,11,13,9,22,11,6,1,15,21,Regular,,,,,,,,
2025,5,1180,drexel,73,1159,colgate,56,H,0,24,56,13,30,12,15,8,32,15,5,9,10,13,20,60,4,25,12,15,5,20,9,8,3,5,14,Regular,,,,,,,,
2025,5,1187,east carolina,63,1157,coastal car,59,H,0,17,51,4,19,25,40,14,26,7,2,7,4,19,20,59,8,22,11,18,10,23,11,2,1,4,30,Regular,,,,,,,,
2025,5,1199,florida st,73,1349,rice,65,N,0,23,54,5,19,22,34,9,23,10,9,7,13,25,19,53,8,25,19,31,11,23,10,6,2,17,27,Regular,,,,,,,,
2025,5,1200,fordham,57,1371,seton hall,56,A,0,19,52,7,24,12,18,9,25,13,8,6,14,19,22,54,4,9,8,16,9,25,13,7,4,12,17,Regular,,,,,,,,
2025,5,1207,georgetown,69,1193,fairfield,57,H,0,27,57,6,20,9,12,12,24,15,13,6,16,15,20,60,8,22,9,10,10,19,12,12,1,17,16,Regular,,,,,,,,
2025,5,1213,grand canyon,74,1443,w kentucky,72,H,0,24,60,4,17,22,29,9,27,10,11,4,11,14,28,61,8,21,8,13,6,28,8,7,2,14,19,Regular,,,,,,,,
2025,5,1219,high point,80,1238,jackson st,71,H,0,23,42,10,24,24,29,4,24,16,9,2,18,21,23,54,7,20,18,26,4,16,11,10,0,12,21,Regular,,,,,,,,
2025,5,1243,kansas st,77,1156,cleveland st,64,H,0,26,45,10,19,15,26,5,13,16,12,6,19,17,23,60,6,18,12,16,16,13,12,13,3,17,20,Regular,,,,,,,,
2025,5,1246,kentucky,100,1137,bucknell,72,H,0,38,79,13,36,11,16,20,29,23,9,6,15,13,29,73,12,33,2,6,9,23,18,8,1,13,14,Regular,,,,,,,,
2025,5,1247,la salle,81,1248,lafayette,60,H,0,27,61,7,20,20,26,10,36,17,8,2,11,16,22,61,9,30,7,15,5,21,14,7,1,9,20,Regular,,,,,,,,
2025,5,1251,liberty,66,1370,seattle,64,A,0,24,50,8,22,10,19,7,19,11,7,0,14,21,24,46,5,14,11,24,6,23,10,11,2,12,16,Regular,,,,,,,,
2025,5,1252,lipscomb,78,1459,wofford,69,H,0,28,58,7,21,15,18,11,23,9,8,0,6,16,26,58,12,31,5,10,11,19,12,3,2,10,17,Regular,,,,,,,,
2025,5,1255,longwood,84,1288,morgan st,66,H,0,25,49,9,27,25,33,6,16,14,11,3,15,18,27,54,1,12,11,20,8,16,10,6,1,19,25,Regular,,,,,,,,
2025,5,1256,louisiana tech,92,1426,texas arlington,77,A,0,31,61,10,25,20,26,12,19,23,6,7,6,15,28,67,9,32,12,17,14,14,20,3,1,10,21,Regular,,,,,,,,
2025,5,1265,marist,79,1350,richmond,72,A,0,26,60,14,28,13,17,10,25,12,2,2,10,21,20,51,8,22,24,31,8,25,9,6,5,10,18,Regular,,,,,,,,
2025,5,1272,memphis,80,1424,nevada-las vegas,74,A,0,29,56,6,17,16,22,8,29,17,4,3,13,19,23,58,9,25,19,26,9,20,12,10,4,10,21,Regular,,,,,,,,
2025,5,1278,minnesota,68,1303,ne omaha,64,H,0,25,55,3,17,15,26,7,19,14,7,7,11,19,21,51,6,20,16,23,9,25,12,6,1,16,20,Regular,,,,,,,,
2025,5,1292,middle tenn st,79,1101,abilene chr,56,A,0,31,60,6,17,11,14,7,23,13,14,4,13,21,19,49,2,14,16,25,9,20,9,8,5,19,15,Regular,,,,,,,,
2025,5,1304,nebraska,63,1126,bethune-cookman,58,H,0,19,55,4,22,21,26,11,27,11,11,4,18,14,22,62,9,26,5,7,11,26,11,5,5,22,23,Regular,,,,,,,,
2025,5,1305,nevada,63,1449,washington,53,H,0,21,55,4,10,17,25,10,25,8,7,3,10,17,19,56,7,22,8,13,10,23,9,4,8,12,24,Regular,,,,,,,,
2025,5,1308,new mexico st,75,1469,dixie st,63,A,0,27,57,8,21,13,24,12,34,11,6,4,14,24,19,60,8,33,17,29,8,19,13,10,3,6,22,Regular,,,,,,,,
2025,5,1313,norfolk st,83,1241,james madison,69,H,0,27,45,7,15,22,29,0,24,12,5,3,12,21,23,62,13,42,10,18,16,21,14,7,0,14,22,Regular,,,,,,,,
2025,5,1325,ohio,82,1421,n.c. asheville,76,H,0,25,56,8,24,24,31,10,19,14,6,4,12,17,27,63,11,25,11,22,11,21,15,6,2,14,24,Regular,,,,,,,,
2025,5,1344,providence,76,1476,stonehill,49,H,0,27,54,9,26,13,21,11,34,17,7,2,20,18,17,53,6,21,9,22,5,19,9,11,2,14,21,Regular,,,,,,,,
2025,5,1351,rider,64,1164,coppin st,53,A,0,21,47,2,14,20,29,6,34,10,6,4,14,12,21,61,5,23,6,11,7,20,12,7,2,10,20,Regular,,,,,,,,
2025,5,1358,sam houston,91,1470,tarleton st,62,A,0,30,63,14,26,17,27,13,27,20,11,5,19,22,25,57,4,12,8,19,11,18,13,13,3,21,19,Regular,,,,,,,,
2025,5,1362,san francisco,84,1129,boise st,73,H,0,29,55,9,23,17,19,8,27,14,4,5,11,24,24,60,3,16,22,29,11,19,8,7,1,7,16,Regular,,,,,,,,
